AGE;YEARS_WITH_BANK;INCOME;BALANCE;ADDRESS_MISSING;YEARS_WITH_ADDRESS;JOB_MISSING;YEARS_WITH_JOB;MARITAL_STATUS_MISSING;MARITAL_STATUS_D;MARITAL_STATUS_M;MARITAL_STATUS_S;MARITAL_STATUS_W;EDUCATION_BCR;EDUCATION_HGH;EDUCATION_MAS;EDUCATION_OTH;EDUCATION_PHD;EDUCATION_PRI;EDUCATION_PRS;EDUCATION_SEC;EMPLOYMENT_OTH;EMPLOYMENT_PVE;EMPLOYMENT_RET;EMPLOYMENT_SFE;EMPLOYMENT_STE;EMPLOYMENT_TEA;GENDER_F;GENDER_M
0.6351351351351351;2.0794415416798357;6.1036094963615435;8.437366127156656;0.0;3.2188758248682006;0.0;2.8903717578961645;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.8378378378378378;0.0;5.552649459318263;5.369893565037258;0.0;3.2580965380214817;0.0;2.833213344056216;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.35135135135135137;0.0;5.37300731217948;8.429104871094893;0.0;2.0794415416798357;0.0;1.0986122886681096;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.8783783783783784;1.0986122886681096;6.224657434275193;8.6608362880112;0.0;2.70805020110221;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.7567567567567568;2.6390573296152584;5.704848572838198;7.736176083599651;0.0;3.58351893845611;0.0;3.1354942159291497;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.7567567567567568;2.5649493574615367;6.054228056343592;6.665110305005077;0.0;3.9702919135521215;0.0;3.6109179126442243;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.6486486486486487;1.791759469228055;5.280306133746185;6.695019874499445;0.0;2.3025850929940455;0.0;1.0986122886681096;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.43243243243243246;2.4849066497880004;5.601085076417858;7.407081031977835;0.0;3.4965075614664802;0.0;2.5649493574615367;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.8783783783783784;2.5649493574615367;5.96350221982186;7.78606580795191;0.0;3.0910424533583156;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.9864864864864865;0.0;5.267394133894526;6.251325681357354;0.0;1.6094379124341003;1.0;2.4849066497880004;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.527027027027027;1.0986122886681096;5.29159482078721;5.9011294709264;0.0;3.044522437723423;0.0;1.3862943611198906;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.40540540540540543;2.197224577336219;5.62271702193498;8.939843124278502;0.0;3.332204510175204;0.0;2.0794415416798357;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.47297297297297297;0.0;6.423879880082695;8.939843124278502;0.0;3.58351893845611;0.0;1.6094379124341003;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
0.6216216216216216;0.6931471805599453;5.297917286526697;7.727310415629928;0.0;3.2580965380214817;0.0;1.0986122886681096;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5;2.4849066497880004;6.5341085542604915;7.735039918471313;0.0;1.6094379124341003;0.0;2.197224577336219;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.918918918918919;1.791759469228055;5.517412735015677;8.282209825297818;0.0;2.5649493574615367;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.6216216216216216;2.4849066497880004;5.716402506012303;7.7444355430869605;0.0;2.6390573296152584;0.0;3.2580965380214817;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.8243243243243243;2.6390573296152584;6.114190899969719;7.261583173920343;0.0;3.58351893845611;0.0;3.0910424533583156;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.6216216216216216;2.772588722239781;6.402563753833239;8.939843124278502;0.0;2.0794415416798357;0.0;3.0910424533583156;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.35135135135135137;1.0986122886681096;5.897620791577822;5.684055844472168;0.0;1.0986122886681096;0.0;1.3862943611198906;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.8918918918918919;2.70805020110221;5.5154428455366835;8.13491028751309;0.0;3.1354942159291497;1.0;2.4849066497880004;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.8243243243243243;2.5649493574615367;5.076423034634258;7.784223516669121;0.0;2.772588722239781;1.0;2.4849066497880004;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.7162162162162162;2.6390573296152584;5.925912178867746;5.879135362134062;0.0;3.8918202981106265;0.0;2.3978952727983707;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5945945945945946;0.0;5.294560317670324;7.7444355430869605;0.0;2.4849066497880004;0.0;1.3862943611198906;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.7162162162162162;2.5649493574615367;5.524735550395904;8.624022228268796;0.0;3.1354942159291497;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.6081081081081081;2.5649493574615367;6.141564175352019;7.727310415629928;0.0;3.4657359027997265;0.0;3.1354942159291497;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.6351351351351351;2.4849066497880004;5.951007069476706;9.105090961257085;0.0;3.8712010109078907;0.0;2.9444389791664403;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.6216216216216216;2.4849066497880004;5.893189977839642;7.727310415629928;0.0;2.70805020110221;0.0;2.5649493574615367;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.5675675675675675;2.6390573296152584;5.517131559701017;8.742007346494567;0.0;3.4657359027997265;0.0;2.70805020110221;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.6081081081081081;2.197224577336219;6.525440130772672;9.157532246600775;0.0;2.0794415416798357;0.0;3.1780538303479453;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.7297297297297297;2.0794415416798357;5.547050688861242;7.5260765374162535;0.0;3.2580965380214817;0.0;3.6375861597263857;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.9054054054054054;1.6094379124341003;5.6585758818181215;8.39727387553728;0.0;3.6375861597263857;1.0;2.4849066497880004;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.8108108108108109;2.4849066497880004;5.607198150140811;8.8714085129623;0.0;3.6109179126442243;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.40540540540540543;1.9459101490553132;5.594525488719252;8.685559491670892;0.0;1.6094379124341003;0.0;0.6931471805599453;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.8513513513513513;2.4849066497880004;5.532203014394148;8.581031467439415;0.0;2.70805020110221;1.0;2.4849066497880004;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.8918918918918919;2.5649493574615367;5.242117316859837;8.191726174601698;0.0;4.204692619390966;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.4864864864864865;2.6390573296152584;5.60363059270576;6.875944643265604;0.0;2.0794415416798357;0.0;1.3862943611198906;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.7027027027027027;2.4849066497880004;5.943271704506497;8.948106399020384;0.0;3.737669618283368;0.0;3.2188758248682006;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.9054054054054054;2.4849066497880004;5.9369819618082325;7.012349501112059;0.0;4.219507705176107;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.527027027027027;0.0;5.106066678676197;7.736176083599651;0.0;3.6888794541139363;0.0;2.5649493574615367;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
0.8783783783783784;2.3978952727983707;5.445486589764657;8.58815665334717;0.0;3.4657359027997265;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.4189189189189189;1.6094379124341003;5.431536210334259;0.0;0.0;3.4011973816621555;0.0;1.791759469228055;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.8243243243243243;2.4849066497880004;5.545646084650601;5.901512486908321;0.0;3.8918202981106265;0.0;3.526360524616161;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.6486486486486487;2.6390573296152584;5.570517713149109;7.830501131662253;0.0;3.044522437723423;0.0;1.791759469228055;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.8918918918918919;0.0;5.364011469743399;8.513269503811902;0.0;1.0986122886681096;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.8513513513513513;1.0986122886681096;7.344247366695243;8.744284141490471;0.0;3.8712010109078907;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.4864864864864865;2.4849066497880004;5.2642951179336;7.7444355430869605;0.0;1.9459101490553132;0.0;2.8903717578961645;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.8243243243243243;2.5649493574615367;5.806639860095909;8.57481660823665;0.0;3.5553480614894135;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.5540540540540541;2.5649493574615367;5.848084818428645;7.0816581646663685;0.0;3.737669618283368;0.0;1.791759469228055;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5405405405405406;2.0794415416798357;5.270175060601756;6.664345242806459;0.0;3.7135720667043075;0.0;2.5649493574615367;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.527027027027027;2.4849066497880004;6.119307918567867;6.872407854950409;0.0;2.3025850929940455;0.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.6216216216216216;2.70805020110221;5.858647185217116;7.736176083599651;0.0;1.791759469228055;0.0;1.0986122886681096;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.43243243243243246;0.0;5.141663556502659;7.402122198304855;0.0;2.70805020110221;1.0;2.4849066497880004;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5135135135135135;0.0;5.80072768071268;7.7444355430869605;0.0;3.6635616461296463;0.0;1.3862943611198906;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.918918918918919;1.3862943611198906;5.072921280180533;7.461554181595995;0.0;3.6375861597263857;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.32432432432432434;0.0;5.9141244341332015;6.114854059284884;0.0;3.2188758248682006;0.0;1.6094379124341003;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.918918918918919;2.197224577336219;5.934708993285509;8.464490483218869;0.0;3.6109179126442243;1.0;2.4849066497880004;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.4864864864864865;1.3862943611198906;5.970240910656355;6.078009148508167;0.0;3.6109179126442243;0.0;2.6390573296152584;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.527027027027027;2.5649493574615367;6.090562996893544;7.736176083599651;0.0;3.6888794541139363;0.0;2.70805020110221;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.7162162162162162;0.0;6.359435450788566;5.770911387829467;0.0;3.737669618283368;0.0;2.70805020110221;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.527027027027027;1.0986122886681096;5.684293798072338;8.428473446906535;0.0;2.5649493574615367;0.0;1.6094379124341003;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.8648648648648649;1.6094379124341003;5.044005593571361;5.722440656474734;0.0;3.2188758248682006;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.3918918918918919;1.3862943611198906;5.155081898461284;7.7444355430869605;0.0;1.3862943611198906;0.0;1.9459101490553132;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.5405405405405406;2.6390573296152584;6.296980398180052;6.695415654500406;0.0;3.7135720667043075;0.0;2.4849066497880004;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.3918918918918919;1.0986122886681096;5.445745500614468;8.167953395277177;0.0;2.833213344056216;0.0;1.0986122886681096;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.47297297297297297;2.0794415416798357;6.156385589221769;8.106990880459696;0.0;2.4849066497880004;0.0;2.5649493574615367;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.7567567567567568;2.70805020110221;7.064502584656661;8.271773355837599;0.0;2.3978952727983707;0.0;3.6109179126442243;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.5540540540540541;1.3862943611198906;5.564980071775742;6.898835616807483;0.0;3.737669618283368;0.0;1.3862943611198906;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.44594594594594594;2.3978952727983707;5.753587996191707;6.0969725518887525;0.0;1.9459101490553132;0.0;2.3025850929940455;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.5540540540540541;1.0986122886681096;5.553657016078563;8.464490483218869;0.0;2.8903717578961645;0.0;1.0986122886681096;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.4594594594594595;1.3862943611198906;5.657633818630221;7.736176083599651;0.0;1.9459101490553132;0.0;1.6094379124341003;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.7702702702702703;0.0;5.943192998434283;7.7444355430869605;0.0;4.060443010546419;1.0;2.4849066497880004;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.6216216216216216;1.3862943611198906;5.584097631710221;7.031016614646546;0.0;3.3672958299864737;0.0;2.0794415416798357;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.9594594594594594;1.791759469228055;5.17851980309244;7.299229638063151;0.0;4.2484952420493585;1.0;2.4849066497880004;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.6891891891891891;1.6094379124341003;5.74495640723899;9.00858887043128;0.0;3.951243718581427;0.0;2.70805020110221;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.44594594594594594;1.3862943611198906;5.38943695991552;6.6737782569615325;0.0;3.3672958299864737;0.0;2.0794415416798357;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.7432432432432432;2.5649493574615367;5.732337537073475;8.939843124278502;0.0;3.828641396489095;0.0;3.0910424533583156;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.8648648648648649;1.3862943611198906;6.1454723595873295;8.343408690044306;0.0;3.6635616461296463;1.0;2.4849066497880004;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.8243243243243243;2.4849066497880004;5.528317358658732;8.5890393218191;0.0;2.3978952727983707;1.0;2.4849066497880004;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.4864864864864865;2.3978952727983707;6.217623547382649;8.09299164742777;0.0;3.4965075614664802;0.0;2.5649493574615367;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.7027027027027027;1.6094379124341003;5.202742151625007;7.727310415629928;0.0;2.5649493574615367;0.0;2.70805020110221;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.43243243243243246;2.3978952727983707;7.859776023211773;9.27627791402746;0.0;1.791759469228055;0.0;2.5649493574615367;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0.7972972972972973;2.4849066497880004;6.951753025459782;7.06862334655692;0.0;2.8903717578961645;0.0;3.5553480614894135;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
